"eventid","iyear","imonth","iday","country","country_txt","region","region_txt","city","latitude","longitude","multiple","success","suicide","attacktype1","attacktype1_txt","targtype1","targtype1_txt","targsubtype1","targsubtype1_txt","natlty1","natlty1_txt","guncertain1","weaptype1","weaptype1_txt","weapsubtype1","weapsubtype1_txt","weapdetail","nkill","nwound","ishostkid","ransom"
199508230049,1995,8,23,209,"Turkey",10,"Middle East & North Africa","Tunceli",39.11,39.55,0,1,0,6,"Hostage Taking (Kidnapping)",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",209,"Turkey",0,13,"Unknown",,".",,0,0,1,0
199508230050,1995,8,23,94,"Iran",10,"Middle East & North Africa","Tehran",35.7,51.42,0,1,0,3,"Bombing/Explosion",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",94,"Iran",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bombs",0,0,0,0
199508240004,1995,8,24,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,0,0,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508240005,1995,8,24,153,"Pakistan",6,"South Asia","Hyderabad",25.38,68.35,0,1,0,1,"Assassination",4,"Military",39,"Paramilitary",153,"Pakistan",0,13,"Unknown",,".",,1,0,0,0
199508240007,1995,8,24,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",22,"Violent Political Party",109,"Party Official/Candidate/Other Personnel",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,0,1,0,0
199508240008,1995,8,24,153,"Pakistan",6,"South Asia","Islamabad",33.71,73.06,0,0,0,1,"Assassination",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",153,"Pakistan",0,9,"Melee",23,"Knife or Other Sharp Object","Razor; Scissors",2,1,0,0
199508240009,1995,8,24,153,"Pakistan",6,"South Asia","Islamabad",33.71,73.05,0,1,0,2,"Armed Assault",10,"Journalists & Media",53,"Newspaper Journalist/Staff/Facility",38,"Canada",0,8,"Incendiary",,".","Incendiary",0,2,0,0
199508240010,1995,8,24,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",20,"Unknown",,".",,".",0,5,"Firearms",5,"Unknown Gun Type",,4,0,0,0
199508240014,1995,8,24,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,0,0,2,"Armed Assault",3,"Police",23,"Police Patrol (including vehicles and convoys)",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508240015,1995,8,24,160,"Philippines",5,"Southeast Asia","Manila",14.6,120.98,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",,".",160,"Philippines",0,13,"Unknown",,".",,0,0,1,1
199508240016,1995,8,24,167,"Russia",9,"Eastern Europe","Makhachkala",42.98,47.49,0,1,0,9,"Unknown",2,"Government (General)",18,"Government Personnel (excluding police, military)",167,"Russia",0,13,"Unknown",,".",,0,1,0,0
199508240017,1995,8,24,209,"Turkey",10,"Middle East & North Africa","Istanbul",41.01,28.95,0,1,0,3,"Bombing/Explosion",1,"Business",3,"Bank/Commerce",209,"Turkey",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,1,0,0
199508240018,1995,8,24,60,"Egypt",10,"Middle East & North Africa","Mallawi",27.73,30.84,0,1,0,1,"Assassination",14,"Private Citizens & Property",72,"Farmer",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199508240019,1995,8,24,95,"Iraq",10,"Middle East & North Africa","Baiji",34.93,43.49,0,1,0,3,"Bombing/Explosion",21,"Utilities",108,"Oil",95,"Iraq",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bombs",7,0,0,0
199508250001,1995,8,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508250002,1995,8,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508250003,1995,8,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508250004,1995,8,25,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,1,"Assassination",2,"Government (General)",18,"Government Personnel (excluding police, military)",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,1,0,0
199508250005,1995,8,25,45,"Colombia",3,"South America","Manizales",5.07,-75.52,0,1,0,3,"Bombing/Explosion",1,"Business",7,"Retail/Grocery/Bakery",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199508250006,1995,8,25,68,"Finland",8,"Western Europe","Helsinki",60.17,24.94,0,1,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",68,"Finland",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199508250007,1995,8,25,110,"Lebanon",10,"Middle East & North Africa","Abou Rashed",,,0,1,0,3,"Bombing/Explosion",17,"Terrorists/Non-State Militia",94,"Non-State Militia",110,"Lebanon",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",1,1,0,0
199508260001,1995,8,26,153,"Pakistan",6,"South Asia","Karachi",24.92,67.05,0,1,0,1,"Assassination",20,"Unknown",,".",153,"Pakistan",0,5,"Firearms",5,"Unknown Gun Type",,8,2,0,0
199508260002,1995,8,26,160,"Philippines",5,"Southeast Asia","Manila",14.6,120.98,0,1,0,2,"Armed Assault",3,"Police",25,"Police Security Forces/Officers",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type",,3,0,0,0
199508260003,1995,8,26,182,"Somalia",11,"Sub-Saharan Africa","Mogadishu",2.04,45.34,0,1,0,9,"Unknown",14,"Private Citizens & Property",77,"Laborer (General)/Occupation Identified",182,"Somalia",0,13,"Unknown",,".",,22,150,0,0
199508260004,1995,8,26,60,"Egypt",10,"Middle East & North Africa","Mallawi",27.73,30.84,0,1,0,1,"Assassination",3,"Police",25,"Police Security Forces/Officers",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199508260005,1995,8,26,69,"France",8,"Western Europe","Lyon",45.76,4.84,0,0,0,3,"Bombing/Explosion",19,"Transportation",100,"Train/Train Tracks/Trolley",69,"France",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199508270001,1995,8,27,160,"Philippines",5,"Southeast Asia","San Miguel",15.15,120.98,0,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",160,"Philippines",0,6,"Explosives/Bombs/Dynamite",7,"Grenade","Grenade",6,0,0,0
199508270002,1995,8,27,209,"Turkey",10,"Middle East & North Africa","Istanbul",41.01,28.95,0,1,0,3,"Bombing/Explosion",18,"Tourists",98,"Other Facility",209,"Turkey",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",2,30,0,0
199508270003,1995,8,27,209,"Turkey",10,"Middle East & North Africa","Istanbul",41.01,28.95,0,1,0,3,"Bombing/Explosion",1,"Business",2,"Restaurant/Bar/Caf�",209,"Turkey",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,8,0,0
199508270004,1995,8,27,209,"Turkey",10,"Middle East & North Africa","Istanbul",41.01,28.95,0,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",209,"Turkey",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,0,0,0
199508270005,1995,8,27,6,"Algeria",10,"Middle East & North Africa","Oran",35.7,-0.63,0,0,0,3,"Bombing/Explosion",19,"Transportation",100,"Train/Train Tracks/Trolley",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",0,0,0,0
199508270006,1995,8,27,19,"Bangladesh",6,"South Asia","Sajek",23.38,92.29,0,1,0,2,"Armed Assault",14,"Private Citizens & Property",69,"Religion Identified",19,"Bangladesh",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm",1,3,0,0
199508270007,1995,8,27,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,1,0,1,"Assassination",22,"Violent Political Party",111,"Rally",19,"Bangladesh",0,13,"Unknown",,".",,2,0,0,0
199508270008,1995,8,27,94,"Iran",10,"Middle East & North Africa","Ahvaz",31.29,48.64,0,1,0,3,"Bombing/Explosion",6,"Airports & Aircraft",44,"Airport",94,"Iran",0,6,"Explosives/Bombs/Dynamite",7,"Grenade","Grenade",0,1,0,0
199508280001,1995,8,28,217,"United States",1,"North America","Grants Pass",42.44,-123.32,0,1,0,7,"Facility/Infrastructure Attack",5,"Abortion Related",40,"Clinics",217,"United States",0,8,"Incendiary",,".","Incendiary",0,0,0,0
199508280002,1995,8,28,6,"Algeria",10,"Middle East & North Africa","Rached-Dued Fodda",,,0,1,0,3,"Bombing/Explosion",2,"Government (General)",15,"Politician or Political Party Movement/Meeting/Rally",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Bomb",5,0,0,0
199508280003,1995,8,28,45,"Colombia",3,"South America","Bogota",4.6,-74.08,0,1,0,1,"Assassination",14,"Private Citizens & Property",82,"Labor Union Related",45,"Colombia",0,5,"Firearms",5,"Unknown Gun Type",,1,0,0,0
199508280004,1995,8,28,93,"Indonesia",5,"Southeast Asia","Samagia Village",-8.48,126.59,0,1,0,2,"Armed Assault",1,"Business",12,"Construction",93,"Indonesia",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,1,0,0
199508290001,1995,8,29,157,"Papua New Guinea",12,"Australasia & Oceania","Waigani",-10.31,150.26,0,1,0,2,"Armed Assault",2,"Government (General)",17,"Head of State",157,"Papua New Guinea",0,5,"Firearms",5,"Unknown Gun Type","Firearm",,1,0,0
199508290002,1995,8,29,186,"Sri Lanka",6,"South Asia","Nilaveli",8.69,81.19,0,1,0,2,"Armed Assault",3,"Police",22,"Police Building (headquarters, station, school)",186,"Sri Lanka",0,5,"Firearms",5,"Unknown Gun Type",,9,0,0,0
199508290003,1995,8,29,186,"Sri Lanka",6,"South Asia","Nilaveli",8.69,81.19,0,1,0,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",8,"Land Mine","Mine",6,0,0,0
199508290004,1995,8,29,186,"Sri Lanka",6,"South Asia","Unknown",7.76,80.19,0,0,0,9,"Unknown",19,"Transportation",103,"Bridge/Car Tunnel",186,"Sri Lanka",0,13,"Unknown",,".",,0,0,0,0
199508290005,1995,8,29,186,"Sri Lanka",6,"South Asia","Unknown",8.89,80.28,0,1,0,3,"Bombing/Explosion",4,"Military",32,"Military Maritime",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Rocket propelled grenade",11,0,0,0
199508290006,1995,8,29,186,"Sri Lanka",6,"South Asia","Unknown",8.89,80.28,0,1,0,3,"Bombing/Explosion",4,"Military",32,"Military Maritime",186,"Sri Lanka",0,6,"Explosives/Bombs/Dynamite",11,"Projectile (rockets, mortars, RPGs, etc.)","Rocket propelled grenade",10,0,0,0
199508290007,1995,8,29,186,"Sri Lanka",6,"South Asia","Unknown",8.89,80.28,0,1,0,4,"Hijacking",11,"Maritime",58,"Commercial Maritime",186,"Sri Lanka",0,13,"Unknown",,".",,0,0,1,0
199508290008,1995,8,29,217,"United States",1,"North America","St. Petersburg",27.77,-82.64,0,1,0,7,"Facility/Infrastructure Attack",5,"Abortion Related",40,"Clinics",217,"United States",0,8,"Incendiary",,".","Incendiary",0,2,0,0
199508290009,1995,8,29,45,"Colombia",3,"South America","Carepa district",7.76,-76.66,0,1,0,2,"Armed Assault",1,"Business",9,"Farm/Ranch",45,"Colombia",0,5,"Firearms",2,"Automatic Weapon","Automatic firearm",17,0,0,0
199508290010,1995,8,29,60,"Egypt",10,"Middle East & North Africa","Abu Qirqas",27.93,30.84,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199508290011,1995,8,29,74,"Georgia",7,"Central Asia","Tbilisi",41.71,44.79,0,0,0,1,"Assassination",2,"Government (General)",17,"Head of State",74,"Georgia",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Explosive",0,2,0,0
199508290012,1995,8,29,75,"Germany",8,"Western Europe","ULM",48.4,10,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery",209,"Turkey",0,8,"Incendiary",,".","Incendiary",2,4,0,0
199508300003,1995,8,30,168,"Rwanda",11,"Sub-Saharan Africa","Butare",-2.61,29.74,0,1,0,1,"Assassination",2,"Government (General)",14,"Judge/Attorney/Court",168,"Rwanda",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199508300004,1995,8,30,207,"Trinidad and Tobago",2,"Central America & Caribbean","Port-of-Spain",10.67,-61.52,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",207,"Trinidad and Tobago",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199508300005,1995,8,30,217,"United States",1,"North America","Peoria",40.69,-89.59,1,1,0,2,"Armed Assault",1,"Business",4,"Multinational Corporation",217,"United States",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",0,0,0,0
199508300006,1995,8,30,217,"United States",1,"North America","Peoria",40.69,-89.59,1,1,0,2,"Armed Assault",1,"Business",4,"Multinational Corporation",217,"United States",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",0,0,0,0
199508300007,1995,8,30,60,"Egypt",10,"Middle East & North Africa","Maghagha",28.65,30.84,0,1,0,7,"Facility/Infrastructure Attack",1,"Business",7,"Retail/Grocery/Bakery",60,"Egypt",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199508300008,1995,8,30,217,"United States",1,"North America","Madison",43.13,-89.31,0,1,0,5,"Hostage Taking (Barricade Incident)",1,"Business",3,"Bank/Commerce",217,"United States",0,5,"Firearms",3,"Handgun","Glock .45 caliber handgun, Ruger 9-millimeter handgun, fake pipe bomb, and a smoke grenade.",0,0,0,0
199508310001,1995,8,31,160,"Philippines",5,"Southeast Asia","Unknown",14.28,121.41,0,1,0,6,"Hostage Taking (Kidnapping)",1,"Business",7,"Retail/Grocery/Bakery",160,"Philippines",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,0,1,1
199508310002,1995,8,31,6,"Algeria",10,"Middle East & North Africa","Algiers",36.75,3.04,0,0,0,3,"Bombing/Explosion",3,"Police",22,"Police Building (headquarters, station, school)",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Car bomb",9,104,0,0
199508310003,1995,8,31,69,"France",8,"Western Europe","Bastia",42.7,9.45,0,1,0,1,"Assassination",17,"Terrorists/Non-State Militia",93,"Terrorist",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",2,0,0,0
199508310004,1995,8,31,69,"France",8,"Western Europe","Corte",42.31,9.15,0,1,0,1,"Assassination",22,"Violent Political Party",109,"Party Official/Candidate/Other Personnel",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",1,1,0,0
199508310005,1995,8,31,87,"Haiti",2,"Central America & Caribbean","Petit Goave",18.43,-72.87,0,0,0,1,"Assassination",7,"Government (Diplomatic)",47,"International Organization (peacekeeper, aid agency, compound)",69,"France",0,5,"Firearms",5,"Unknown Gun Type","Firearm",0,1,0,0
199508310006,1995,8,31,92,"India",6,"South Asia","Chandigarh",30.73,76.78,0,1,0,1,"Assassination",2,"Government (General)",14,"Judge/Attorney/Court",92,"India",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",16,30,0,0
199508310007,1995,8,31,110,"Lebanon",10,"Middle East & North Africa","Beirut",33.89,35.5,0,1,0,1,"Assassination",15,"Religious Figures/Institutions",85,"Religious Figure",110,"Lebanon",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,2,0,0
199508310008,1995,8,31,110,"Lebanon",10,"Middle East & North Africa","Ain al-Hilweh",33.54,35.38,0,0,0,1,"Assassination",15,"Religious Figures/Institutions",85,"Religious Figure",110,"Lebanon",0,5,"Firearms",5,"Unknown Gun Type","Firearm; Grenade",0,1,0,0
199509010001,1995,9,1,186,"Sri Lanka",6,"South Asia","Unknown",,,0,0,0,1,"Assassination",2,"Government (General)",14,"Judge/Attorney/Court",186,"Sri Lanka",0,13,"Unknown",,".",,4,0,0,0
199509010002,1995,9,1,53,"Cyprus",8,"Western Europe","Unknown",,,0,1,0,3,"Bombing/Explosion",1,"Business",11,"Entertainment/Cultural/Stadium/Casino",53,"Cyprus",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199509010003,1995,9,1,88,"Honduras",2,"Central America & Caribbean","San Pedro Sula",15.5,-88.03,0,1,0,1,"Assassination",4,"Military",34,"Military Personnel (soldiers, troops, officers, forces)",88,"Honduras",0,5,"Firearms",3,"Handgun","Pistol - 9 mm caliber",1,0,0,0
199509020001,1995,9,2,6,"Algeria",10,"Middle East & North Africa","Meftah",36.62,3.22,0,1,0,3,"Bombing/Explosion",14,"Private Citizens & Property",75,"Village/City/Town/Suburb",6,"Algeria",0,6,"Explosives/Bombs/Dynamite",15,"Vehicle","Truck bomb",6,83,0,0
199509020002,1995,9,2,6,"Algeria",10,"Middle East & North Africa","Oran",35.7,-0.63,0,1,0,1,"Assassination",18,"Tourists",97,"Tourist",98,"Italy",0,5,"Firearms",5,"Unknown Gun Type","Firearm",1,0,0,0
199509020003,1995,9,2,6,"Algeria",10,"Middle East & North Africa","Blida",36.48,2.83,0,1,0,1,"Assassination",2,"Government (General)",14,"Judge/Attorney/Court",6,"Algeria",0,13,"Unknown",,".",,1,0,0,0
199509020004,1995,9,2,6,"Algeria",10,"Middle East & North Africa","Algiers",36.75,3.04,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",6,"Algeria",0,13,"Unknown",,".",,1,0,0,0
199509020005,1995,9,2,8,"Angola",11,"Sub-Saharan Africa","Lucapa",-8.42,20.74,0,1,0,9,"Unknown",19,"Transportation",99,"Bus (excluding tourists)",8,"Angola",1,13,"Unknown",,".",,7,0,0,0
199509020006,1995,9,2,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,0,0,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199509020007,1995,9,2,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,0,0,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199509020008,1995,9,2,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,0,0,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199509020009,1995,9,2,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,0,0,3,"Bombing/Explosion",3,"Police",25,"Police Security Forces/Officers",19,"Bangladesh",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,1,0,0
199509020010,1995,9,2,19,"Bangladesh",6,"South Asia","Dhaka",23.81,90.41,0,1,0,2,"Armed Assault",19,"Transportation",105,"Taxi/Rickshaw",19,"Bangladesh",0,8,"Incendiary",,".",,0,0,0,0
199509020011,1995,9,2,45,"Colombia",3,"South America","Cali",3.43,-76.51,0,1,0,3,"Bombing/Explosion",2,"Government (General)",21,"Government Building/Facility/Office",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",0,0,0,0
199509020012,1995,9,2,45,"Colombia",3,"South America","Aguachica",8.31,-73.62,0,1,0,9,"Unknown",4,"Military",29,"Military Unit/Patrol/Convoy",45,"Colombia",0,13,"Unknown",,".",,3,0,0,0
199509020013,1995,9,2,45,"Colombia",3,"South America","Unknown",,,0,1,0,3,"Bombing/Explosion",4,"Military",35,"Military Transportation/Vehicle (excluding convoys)",45,"Colombia",0,6,"Explosives/Bombs/Dynamite",16,"Unknown Explosive Type","Explosive",4,6,0,0
199509020014,1995,9,2,65,"Ethiopia",11,"Sub-Saharan Africa","Addis Ababa",8.98,38.77,0,1,0,1,"Assassination",12,"NGO",,".",195,"Sudan",0,5,"Firearms",5,"Unknown Gun Type","Firearm",2,0,0,0
199509020015,1995,9,2,75,"Germany",8,"Western Europe","Cologne",50.94,6.96,0,1,0,1,"Assassination",14,"Private Citizens & Property",67,"Unnamed Civilian/Unspecified",209,"Turkey",0,5,"Firearms",5,"Unknown Gun Type","Small caliber",2,1,0,0
199509030007,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030008,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030009,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030010,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030011,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030012,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030013,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030014,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
199509030015,1995,9,3,153,"Pakistan",6,"South Asia","Karachi",24.89,67.03,0,1,0,2,"Armed Assault",19,"Transportation",99,"Bus (excluding tourists)",153,"Pakistan",0,8,"Incendiary",,".",,0,0,0,0
